code_commune,prix_m2_median_tous,nb_transactions_tous,prix_m2_median_maison,nb_transactions_maison,prix_m2_median_appart,nb_transactions_appart,annee,nom_commune,code_departement
41055,1459.85401459854,14,1459.85401459854,14.0,,,2025,Valloire-sur-Cisse,41
41059,1604.8396825396826,40,1588.888888888889,37.0,2441.860465116279,3.0,2025,Le Controis-en-Sologne,41
41061,1910.7246859139696,6,1910.7246859139696,6.0,,,2025,Cormeray,41
41067,2366.97247706422,9,2366.97247706422,9.0,,,2025,Cour-Cheverny,41
41068,3885.0,8,3885.0,8.0,,,2025,Courmemin,41
41074,1878.612716763006,10,1878.612716763006,10.0,,,2025,Dhuizon,41
41075,923.0769230769232,11,923.0769230769232,11.0,,,2025,Droué,41
41080,1512.6050420168067,9,1512.6050420168067,9.0,,,2025,Faverolles-sur-Cher,41
41084,1535.2272727272727,9,1535.2272727272727,9.0,,,2025,La Ferté-Imbault,41
41085,1200.0,6,1200.0,6.0,,,2025,La Ferté-Saint-Cyr,41
41094,1789.4736842105262,5,1789.4736842105262,5.0,,,2025,Fresnes,41
41095,1000.0,8,1000.0,8.0,,,2025,Fréteval,41
41097,1363.6363636363635,16,1363.6363636363635,16.0,,,2025,Gièvres,41
41101,1984.126984126984,15,1984.126984126984,15.0,,,2025,Herbault,41
41104,2153.6496350364964,7,2153.6496350364964,7.0,,,2025,Huisseau-sur-Cosson,41
41105,2300.628092358439,8,2300.628092358439,8.0,,,2025,Josnes,41
41106,1656.25,21,1656.25,21.0,,,2025,Lamotte-Beuvron,41
41110,1032.608695652174,5,1032.608695652174,5.0,,,2025,Langon-sur-Cher,41
41112,11591.652173913044,7,11591.652173913044,7.0,,,2025,Lassay-sur-Croisne,41
41113,1702.127659574468,5,1314.026792750197,4.0,5333.333333333333,1.0,2025,Lavardin,41
41118,2143.939393939394,7,2143.939393939394,7.0,,,2025,Loreux,41
41120,952.9411764705884,7,952.9411764705884,7.0,,,2025,Lunay,41
41125,1607.546689303905,6,1607.546689303905,6.0,,,2025,Marcilly-en-Gault,41
41126,1521.276595744681,5,1521.276595744681,5.0,,,2025,Mareuil-sur-Cher,41
41128,1458.3333333333333,7,1458.3333333333333,7.0,,,2025,Marolles,41
41130,1421.7687074829932,5,1421.7687074829932,5.0,,,2025,Maves,41
41135,1133.3333333333333,9,1015.625,7.0,3526.1367151252707,2.0,2025,Mennetou-sur-Cher,41
41136,1708.7343248760571,36,1685.1851851851852,33.0,2692.3076923076924,3.0,2025,Mer,41
41137,2465.477101845523,6,2465.477101845523,6.0,,,2025,Mesland,41
41142,2166.6666666666665,9,2166.6666666666665,9.0,,,2025,Valencisse,41
41143,1288.3333333333335,18,1250.0,11.0,1333.3333333333333,7.0,2025,Mondoubleau,41
41145,1146.341463414634,9,1146.341463414634,9.0,,,2025,Monthou-sur-Bièvre,41
41146,1452.7027027027027,9,1452.7027027027027,9.0,,,2025,Monthou-sur-Cher,41
41147,1857.142857142857,9,2237.3121131741823,8.0,1857.142857142857,1.0,2025,Les Montils,41
41148,1733.8235294117649,12,1733.8235294117649,12.0,,,2025,Montlivault,41
41149,1820.6521739130435,31,1538.4615384615386,21.0,4750.0,10.0,2025,Montoire-sur-le-Loir,41
41150,1800.0,19,1822.6984126984125,18.0,1800.0,1.0,2025,Mont-près-Chambord,41
41151,1696.642391304348,40,1663.900219833903,30.0,1883.0467391304346,10.0,2025,Montrichard Val de Cher,41
41152,2490.566037735849,6,2490.566037735849,6.0,,,2025,Montrieux-en-Sologne,41
41154,1433.3333333333333,6,1433.3333333333333,6.0,,,2025,Morée,41
41155,1864.406779661017,11,1864.406779661017,11.0,,,2025,Muides-sur-Loire,41
41157,1533.3333333333333,14,1533.3333333333333,14.0,,,2025,Mur-de-Sologne,41
41158,1601.5625,11,1621.09375,8.0,1121.4953271028037,3.0,2025,Naveil,41
41159,1500.0,5,1500.0,5.0,,,2025,Neung-sur-Beuvron,41
41161,1522.9365079365077,18,1522.9365079365077,18.0,,,2025,Nouan-le-Fuzelier,41
41164,1315.3846153846157,13,1315.3846153846157,13.0,,,2025,Noyers-sur-Cher,41
41167,1626.0869565217392,16,1626.0869565217392,16.0,,,2025,Veuzain-sur-Loire,41
41173,1503.4965034965037,11,1503.4965034965037,11.0,,,2025,Beauce la Romaine,41
41175,1139.240506329114,15,1139.240506329114,15.0,,,2025,Pezou,41
41176,1615.9420289855072,5,1615.9420289855072,5.0,,,2025,Pierrefitte-sur-Sauldre,41
41180,1346.264367816092,6,1346.264367816092,6.0,,,2025,Pontlevoy,41
41185,1454.5454545454545,11,1454.5454545454545,11.0,,,2025,Pruniers-en-Sologne,41
41194,1442.4342105263158,98,1387.5,81.0,2125.0,17.0,2025,Romorantin-Lanthenay,41
41198,1383.4688346883468,16,1378.0487804878048,13.0,2326.6363636363635,3.0,2025,Saint-Aignan,41
41199,1543.6241610738257,7,1543.6241610738257,7.0,,,2025,Saint-Amand-Longpré,41
41200,1613.9240506329113,5,1613.9240506329113,5.0,,,2025,Sainte-Anne,41
41206,2564.285714285714,8,2564.285714285714,8.0,,,2025,Saint-Denis-sur-Loire,41
41207,1979.1666666666665,10,1979.1666666666665,10.0,,,2025,Saint-Dyé-sur-Loire,41
41211,1928.3026755852843,18,1923.9130434782608,17.0,3507.4626865671644,1.0,2025,Saint-Georges-sur-Cher,41
41212,1867.0886075949368,17,1867.0886075949368,16.0,946.4285714285714,1.0,2025,Saint-Gervais-la-Forêt,41
41216,1440.0,5,1440.0,5.0,,,2025,Saint-Jean-Froidmentel,41
41217,1493.150684931507,7,1493.150684931507,7.0,,,2025,Saint-Julien-de-Chédon,41
41220,2093.303571428572,13,1919.3790584415588,12.0,2142.8571428571427,1.0,2025,Saint-Laurent-Nouan,41
41225,1229.4188861985472,6,1229.4188861985472,6.0,,,2025,Saint-Martin-des-Bois,41
41226,1764.7058823529412,19,1764.7058823529412,19.0,,,2025,Saint-Ouen,41
41229,1354.1666666666665,14,1354.1666666666665,14.0,,,2025,Saint-Romain-sur-Cher,41
41230,2063.2911392405063,7,2074.3539029535864,6.0,2048.192771084337,1.0,2025,Saint-Sulpice-de-Pommeray,41
41231,2254.7619047619046,8,2254.7619047619046,8.0,,,2025,Saint-Viâtre,41
41232,1149.818931068931,54,1058.5106382978724,43.0,3582.089552238806,11.0,2025,Salbris,41
41233,2105.769230769231,5,2105.769230769231,5.0,,,2025,Sambin,41
41237,1174.3119266055046,9,1174.3119266055046,9.0,,,2025,Sassay,41
41238,1243.5897435897436,18,1243.5897435897436,18.0,,,2025,Savigny-sur-Braye,41
41239,1483.8311021865238,8,1483.8311021865238,8.0,,,2025,Seigy,41
41241,1797.827242524917,6,1796.5116279069769,5.0,4051.546391752577,1.0,2025,Selles-Saint-Denis,41
41242,1388.3116883116884,33,1388.3116883116884,33.0,,,2025,Selles-sur-Cher,41
41247,1985.5072463768115,11,1985.5072463768115,11.0,,,2025,Soings-en-Sologne,41
41249,1362.962962962963,17,1362.962962962963,9.0,1464.5149364093465,8.0,2025,Souesmes,41
41254,1909.090909090909,5,1909.090909090909,5.0,,,2025,Le Temple,41
41256,1818.1818181818185,11,1818.1818181818185,11.0,,,2025,Theillay,41
41258,1228.7362637362637,10,1228.7362637362637,10.0,,,2025,Thésée,41
41259,1543.859649122807,7,1543.859649122807,7.0,,,2025,Thoré-la-Rochette,41
41262,2330.098765432099,5,2330.098765432099,5.0,,,2025,Tour-en-Sologne,41
41265,1928.571428571429,5,1928.571428571429,5.0,,,2025,Troo,41
41269,1872.340425531915,89,1882.3529411764705,55.0,1859.638047138047,34.0,2025,Vendôme,41
41271,2196.9859813084113,6,2196.9859813084113,6.0,,,2025,Vernou-en-Sologne,41
41275,1279.7202797202797,5,1279.7202797202797,5.0,,,2025,La Ville-aux-Clercs,41
41276,1584.5070422535211,13,1554.4486430779803,12.0,1703.7037037037037,1.0,2025,Villebarou,41
41280,1344.6356275303642,20,1344.6356275303642,20.0,,,2025,Villefranche-sur-Cher,41
41282,914.4736842105264,5,914.4736842105264,5.0,,,2025,Villeherviers,41
41294,2063.4328358208954,8,1993.150684931507,6.0,2721.0884353741494,2.0,2025,Villiers-sur-Loir,41
41295,2127.169600793454,34,1957.8947368421047,31.0,2553.191489361702,3.0,2025,Vineuil,41
42003,2472.804347826087,9,2472.804347826087,9.0,,,2025,Ambierle,42
42005,3497.058823529412,85,2820.610649731314,30.0,5714.285714285715,55.0,2025,Andrézieux-Bouthéon,42
42006,1684.0277777777778,6,1684.0277777777778,6.0,,,2025,Apinac,42
42009,2088.235294117647,6,2088.235294117647,6.0,,,2025,Arthun,42
42010,2748.042718446602,6,2748.042718446602,6.0,,,2025,Aveizieux,42
42011,1544.4444444444443,11,1544.4444444444443,11.0,,,2025,Balbigny,42
42013,2482.142857142857,12,2714.285714285714,11.0,1643.939393939394,1.0,2025,Bellegarde-en-Forez,42
42015,851.6483516483516,9,851.6483516483516,5.0,1528.846153846154,4.0,2025,Belmont-de-la-Loire,42
42017,3924.174174174174,6,3244.4444444444443,2.0,7179.72972972973,4.0,2025,Le Bessat,42
42019,1582.1078431372548,24,1429.4019933554819,16.0,4274.193548387097,8.0,2025,Boën-sur-Lignon,42
42021,2321.428571428572,6,2321.428571428572,6.0,,,2025,Boisset-Saint-Priest,42
42022,2539.8902490502323,16,2565.217391304348,15.0,2514.5631067961167,1.0,2025,Bonson,42
42023,1827.777777777778,8,1827.777777777778,6.0,1918.652037617555,2.0,2025,Bourg-Argental,42
42026,1509.090909090909,7,1633.6633663366338,5.0,1413.275613275613,2.0,2025,Briennon,42
42029,1807.2289156626507,15,1807.2289156626507,15.0,,,2025,Bussières,42
42032,3501.5873015873017,12,3144.927536231884,7.0,4941.176470588235,5.0,2025,Cellieu,42
42033,1865.6263091746962,8,1611.7330944917153,4.0,4108.928571428572,4.0,2025,Le Cergne,42
42039,1131.3559322033898,5,1131.3559322033898,5.0,,,2025,Chalmazel-Jeansagnière,42
42041,2648.102766798419,6,2252.7272727272725,5.0,3250.0,1.0,2025,Chambéon,42
42043,2873.5632183908046,10,2873.5632183908046,10.0,,,2025,Chambœuf,42
42044,1696.629213483146,33,2073.170731707317,17.0,1129.021879021879,16.0,2025,Le Chambon-Feugerolles,42
42048,1516.149259868421,6,1563.157894736842,5.0,1012.1153846153846,1.0,2025,Chandon,42
42049,888.0,5,867.728813559322,4.0,2314.814814814815,1.0,2025,Changy,42
42052,1754.746376811594,26,1721.6666666666667,9.0,1787.8260869565215,17.0,2025,Charlieu,42
42056,2529.371877890842,12,2470.100270438943,8.0,8395.214521452144,4.0,2025,Chavanay,42
42059,2168.7998120300754,24,2303.370786516854,15.0,1726.190476190476,9.0,2025,Chazelles-sur-Lyon,42
42062,1000.0,7,2538.454545454545,3.0,988.8888888888889,4.0,2025,Chevrières,42
42064,1734.9397590361446,5,1734.9397590361446,5.0,,,2025,Chuyer,42
42065,2455.9375,10,2455.9375,10.0,,,2025,Civens,42
42069,1851.5151515151515,11,1851.5151515151515,11.0,,,2025,Commelle-Vernay,42
42071,1441.6035353535353,42,1865.119047619048,13.0,1206.5217391304348,29.0,2025,Le Coteau,42
42073,2093.3248299319725,8,2093.3248299319725,8.0,,,2025,Cottance,42
42074,1747.202380952381,18,1704.4511904761905,12.0,2068.091168091168,6.0,2025,Coutouvre,42
42081,1646.5264293419632,6,1646.5264293419632,6.0,,,2025,Cuzieu,42
42087,2720.414898632721,8,2720.414898632721,8.0,,,2025,Écotay-l'Olme,42
42088,1882.142857142857,5,1882.142857142857,5.0,,,2025,Épercieux-Saint-Paul,42
42091,1055.5555555555557,7,1693.5,4.0,625.0,3.0,2025,Estivareilles,42
42092,2804.4871794871797,14,3261.3505747126437,6.0,2804.4871794871797,8.0,2025,L'Étrat,42
42094,2165.678746928747,50,2168.63038277512,20.0,1984.8527632109722,30.0,2025,Feurs,42
42095,1823.9130434782605,84,2245.762711864407,28.0,1167.7489177489178,56.0,2025,Firminy,42
42096,2476.6666666666665,5,2476.6666666666665,5.0,,,2025,Fontanès,42
42097,2703.3236649713926,30,2469.3574348492593,16.0,3444.052873563219,14.0,2025,La Fouillouse,42
42098,857.1428571428571,5,939.1666666666666,4.0,857.1428571428571,1.0,2025,Fourneaux,42
42099,1474.5762711864406,17,2541.9642857142862,4.0,1315.7894736842106,13.0,2025,Fraisses,42
42103,2302.6315789473683,21,2114.2787524366468,10.0,3750.0,11.0,2025,La Grand-Croix,42
42110,2408.653846153846,26,2410.714285714286,13.0,2289.855072463768,13.0,2025,L'Horme,42
42115,2573.170731707317,7,2573.170731707317,7.0,,,2025,Jonzieux,42
42118,1481.060606060606,6,1481.060606060606,6.0,,,2025,Lay,42
42120,2012.820512820513,17,2012.820512820513,17.0,,,2025,Lentigny,42
42122,1704.5454545454545,9,2000.0,7.0,497.22222222222223,2.0,2025,Lézigneux,42
42123,3006.149236192715,12,3315.217391304348,5.0,1770.4918032786886,7.0,2025,Lorette,42
42126,1964.2857142857144,7,1964.2857142857144,7.0,,,2025,Luriecq,42
42127,1774.0,27,1702.014896867838,22.0,3625.0,5.0,2025,Mably,42
42129,2801.598360655738,5,3582.089552238806,3.0,2507.142857142857,2.0,2025,Maclas,42
42134,1753.8461538461538,11,1753.8461538461538,11.0,,,2025,Marcilly-le-Châtel,42
42139,943.3962264150944,15,1805.2869116698903,4.0,688.1720430107526,11.0,2025,Marlhes,42
42145,2140.9001267784197,8,1522.9166666666667,3.0,2419.3548387096776,5.0,2025,Montagny,42
42147,2196.25,94,2309.465791940019,40.0,1967.5324675324675,54.0,2025,Montbrison,42
42149,2042.857142857143,35,2000.0,23.0,2178.6866359447004,12.0,2025,Montrond-les-Bains,42
42150,2324.4142791881486,10,2324.4142791881486,10.0,,,2025,Montverdun,42
42153,1427.4626865671642,7,1505.3980099502487,6.0,418.6046511627907,1.0,2025,Neaux,42
42156,2054.794520547945,17,2002.9761904761904,11.0,4699.300699300699,6.0,2025,Neulise,42
42159,1708.75,12,1708.75,12.0,,,2025,Noirétable,42
42162,2088.3435936898813,10,2088.3435936898813,10.0,,,2025,Ouches,42
42163,3750.0,6,1023.5330836454432,2.0,4875.0,4.0,2025,La Pacaudière,42
42165,2088.235294117647,31,1689.4514767932492,16.0,4101.449275362319,15.0,2025,Panissières,42
42166,2329.230769230769,5,2329.230769230769,5.0,,,2025,Parigny,42
42167,2187.5,5,2187.5,5.0,,,2025,Pavezin,42
42168,2265.9574468085107,16,2304.853723404255,6.0,2099.1028520098807,10.0,2025,Pélussin,42
42169,2613.0392156862745,13,2625.4779411764703,10.0,2142.8571428571427,3.0,2025,Périgneux,42
42170,1285.7142857142858,21,1285.7142857142858,21.0,,,2025,Perreux,42
42175,1809.5238095238096,5,1809.5238095238096,5.0,,,2025,Pouilly-lès-Feurs,42
42176,2394.4444444444443,6,2394.4444444444443,6.0,,,2025,Pouilly-les-Nonains,42
42177,1572.784150156413,12,1459.85401459854,7.0,2812.5,5.0,2025,Pouilly-sous-Charlieu,42
42181,647.7764102564103,10,941.4151545698925,4.0,647.7764102564103,6.0,2025,Régny,42
42182,2142.8571428571427,29,1869.116279069768,21.0,3389.1025641025644,8.0,2025,Renaison,42
42183,1057.142857142857,27,1683.6734693877552,9.0,750.6707946336429,18.0,2025,La Ricamarie,42
42184,1666.6666666666667,81,2000.0,45.0,1321.388888888889,36.0,2025,Riorges,42
42186,1448.8539898132428,42,2485.5421686746986,13.0,1103.8961038961038,29.0,2025,Rive-de-Gier,42
42187,1600.0,422,1761.3636363636365,58.0,1528.5346492169062,364.0,2025,Roanne,42
42189,1946.0220318237452,44,2100.591715976331,20.0,1678.1121495327102,24.0,2025,Roche-la-Molière,42
42193,1780.0995024875622,18,1626.865671641791,13.0,1933.3333333333333,5.0,2025,Rozier-en-Donzy,42
42195,2224.910714285714,6,2224.910714285714,6.0,,,2025,Sail-sous-Couzan,42
42198,2160.2936155684533,6,2160.2936155684533,6.0,,,2025,Saint-Alban-les-Eaux,42
42199,2358.785046728972,13,2228.499666221629,8.0,3666.6666666666665,5.0,2025,Saint-André-d'Apchon,42
42204,1848.6394557823132,12,1848.6394557823132,6.0,2295.04048582996,6.0,2025,Saint-Bonnet-le-Château,42
42206,2060.6060606060605,10,2060.6060606060605,10.0,,,2025,Saint-Bonnet-les-Oules,42
42207,1642.3357664233577,133,2537.1287128712875,40.0,1459.1836734693877,93.0,2025,Saint-Chamond,42
42208,3857.2413793103447,5,3857.2413793103447,4.0,4790.322580645161,1.0,2025,Saint-Christo-en-Jarez,42
42209,3112.1495327102803,6,3112.1495327102803,6.0,,,2025,Sainte-Colombe-sur-Gand,42
42211,2364.9749373433588,6,2646.616541353384,5.0,2083.333333333333,1.0,2025,Saint-Cyprien,42
42212,1968.75,10,1968.75,10.0,,,2025,Saint-Cyr-de-Favières,42
42215,1197.704081632653,14,1384.6938775510205,11.0,927.8350515463916,3.0,2025,Saint-Denis-de-Cabanne,42
42218,1367.5324675324673,1104,2391.304347826087,82.0,1315.5133295519001,1022.0,2025,Saint-Étienne,42
42219,1039.6039603960396,5,1039.6039603960396,5.0,,,2025,Saint-Étienne-le-Molard,42
42221,2083.333333333333,5,2083.333333333333,3.0,11538.46153846154,2.0,2025,Sainte-Foy-Saint-Sulpice,42
42222,3053.6650721941714,36,3144.6540880503144,26.0,2927.0523138833,10.0,2025,Saint-Galmier,42
42223,2018.867924528302,37,2287.5,15.0,1850.1298701298701,22.0,2025,Saint-Genest-Lerpt,42
42224,2225.635593220339,5,2225.635593220339,5.0,,,2025,Saint-Genest-Malifaux,42
42225,2972.222222222222,19,2965.7029478458053,18.0,3446.153846153846,1.0,2025,Genilac,42
42230,1761.3636363636365,13,1577.74064171123,8.0,1877.7777777777776,5.0,2025,Saint-Germain-Laval,42
42233,2281.6901408450703,5,2281.6901408450703,5.0,,,2025,Saint-Haon-le-Vieux,42
42234,2213.636363636364,20,2373.696145124717,10.0,2213.636363636364,10.0,2025,Saint-Héand,42
42235,791.6666666666666,6,791.6666666666666,6.0,,,2025,Saint-Hilaire-Cusson-la-Valmitte,42
42237,2342.283950617284,21,2463.157894736842,15.0,1619.5454545454545,6.0,2025,Saint-Jean-Bonnefonds,42
42239,1989.2156862745098,8,1989.2156862745098,8.0,,,2025,Saint-Jean-Saint-Maurice-sur-Loire,42
42241,1904.255319148936,9,1904.255319148936,9.0,,,2025,Saint-Jodard,42
42242,2210.191082802548,6,2210.191082802548,5.0,2066.6666666666665,1.0,2025,Saint-Joseph,42
42248,927.8350515463916,15,863.5975609756098,12.0,927.8350515463916,3.0,2025,Saint-Just-en-Chevalet,42
42249,1074.0740740740741,6,1074.0740740740741,6.0,,,2025,Saint-Just-la-Pendue,42
42253,2053.5714285714284,7,2053.5714285714284,7.0,,,2025,Saint-Léger-sur-Roanne,42
42256,2582.4175824175823,25,2582.4175824175823,21.0,1461.9769119769119,4.0,2025,Saint-Marcellin-en-Forez,42
42257,1550.0,11,1550.0,11.0,,,2025,Saint-Martin-d'Estréaux,42
42259,2688.68248397925,12,3059.863945578232,8.0,1757.3720397249808,4.0,2025,Saint-Martin-la-Plaine,42
42260,1923.076923076923,5,952.3809523809524,3.0,4367.23602484472,2.0,2025,Saint-Martin-la-Sauveté,42
42262,2323.0357142857147,10,2323.0357142857147,10.0,,,2025,Saint-Maurice-en-Gourgois,42
42265,1677.4193548387098,5,1677.4193548387098,5.0,,,2025,Saint-Michel-sur-Rhône,42
42267,2141.509433962264,7,2141.509433962264,7.0,,,2025,Saint-Nizier-sous-Charlieu,42
42270,1724.1245136186772,15,1859.44055944056,11.0,943.1575618625977,4.0,2025,Saint-Paul-en-Cornillon,42
42271,2843.1372549019607,9,2492.416618746406,4.0,3340.0,5.0,2025,Saint-Paul-en-Jarez,42
42272,2330.508474576271,11,2681.958762886598,7.0,1150.354700854701,4.0,2025,Saint-Pierre-de-Bœuf,42
42275,2344.8275862068967,25,2283.653846153846,5.0,2353.366174055829,20.0,2025,Saint-Priest-en-Jarez,42
42277,2201.875,7,2201.875,7.0,,,2025,Saint-Priest-la-Roche,42
42279,2500.0,89,2613.8888888888887,66.0,2310.71875,23.0,2025,Saint-Just-Saint-Rambert,42
42282,1336.6336633663366,5,1336.6336633663366,5.0,,,2025,Saint-Romain-d'Urfé,42
42284,2042.0882936507935,6,2042.0882936507935,6.0,,,2025,Saint-Romain-la-Motte,42
42285,2562.5,17,2585.714285714286,13.0,1847.0301418439717,4.0,2025,Saint-Romain-le-Puy,42
42287,1074.6376811594205,8,1074.6376811594205,8.0,,,2025,Saint-Sauveur-en-Rue,42
42289,2004.3046357615888,5,2004.3046357615888,5.0,,,2025,Saint-Symphorien-de-Lay,42
42293,2079.266321913381,8,2079.266321913381,8.0,,,2025,Saint-Victor-sur-Rhins,42
42294,2129.68253968254,9,2129.68253968254,9.0,,,2025,Saint-Vincent-de-Boisset,42
42299,2201.923076923077,13,2117.6470588235293,9.0,2562.4045072574486,4.0,2025,Savigneux,42
42302,2511.904761904762,29,2788.4045454545458,22.0,2080.0,7.0,2025,Sorbiers,42
42304,2146.958964338056,44,2282.350166481687,34.0,1636.6666666666665,10.0,2025,Sury-le-Comtal,42
42305,2524.390243902439,21,2756.4102564102564,7.0,2416.0412757973736,14.0,2025,La Talaudière,42
42311,3274.2837519623235,12,3341.8367346938776,10.0,1942.5204918032787,2.0,2025,La Tour-en-Jarez,42
42316,1954.5454545454545,35,2136.968928344959,16.0,1714.2857142857142,19.0,2025,Unieux,42
42318,1669.3548387096776,14,1912.5702247191011,8.0,816.6666666666666,6.0,2025,Usson-en-Forez,42
42319,930.7810750279955,6,930.7810750279955,6.0,,,2025,Valeille,42
42322,1563.3333333333333,5,1654.799840510367,4.0,1563.3333333333333,1.0,2025,La Valla-en-Gier,42
42323,3176.489715189873,46,2970.29702970297,29.0,3727.272727272728,17.0,2025,Veauche,42
42326,2500.0,10,2500.0,10.0,,,2025,Véranne,42
42330,1379.3103448275865,25,2594.276960784314,12.0,1212.121212121212,13.0,2025,Villars,42
42331,2064.1666666666665,6,2064.1666666666665,6.0,,,2025,Villemontais,42
42332,2074.011627906977,40,2202.314814814815,35.0,1387.5,5.0,2025,Villerest,42
42334,1545.4545454545455,11,1455.7873820168902,8.0,2832.3529411764707,3.0,2025,Violay,42
42338,1796.004842615012,16,2111.111111111112,8.0,1605.639097744361,8.0,2025,Vougy,42
43002,1951.6304347826087,9,2070.0,5.0,1663.3152173913045,4.0,2025,Aiguilhe,43
43003,4912.5,25,800.0,5.0,5120.656779661017,20.0,2025,Allègre,43
43010,1458.3333333333333,5,1458.3333333333333,5.0,,,2025,Arsac-en-Velay,43
43012,1767.948717948718,40,1769.2307692307693,32.0,1543.3333333333335,8.0,2025,Aurec-sur-Loire,43
43013,1112.2448979591836,7,1112.2448979591836,7.0,,,2025,Vissac-Auteyrac,43
43020,2339.5522388059703,27,2339.5522388059703,23.0,2592.2077922077924,4.0,2025,Bas-en-Basset,43
43021,2210.4578754578756,6,2210.4578754578756,6.0,,,2025,Beaulieu,43
43025,1666.6666666666667,17,1666.6666666666667,15.0,1834.9973516949153,2.0,2025,Beauzac,43
43032,2070.873397435897,8,1748.1398809523812,6.0,4808.286713286713,2.0,2025,Blavozy,43
43033,1740.0,5,1740.0,5.0,,,2025,Blesle,43
43040,1818.1818181818185,53,1635.4254927242587,22.0,2045.4545454545453,31.0,2025,Brioude,43
43041,1580.746794871795,22,2347.826086956521,6.0,1446.556338028169,16.0,2025,Brives-Charensac,43
43046,1483.0060984679458,16,1948.051948051948,9.0,1222.2222222222222,7.0,2025,Chadrac,43
43051,2238.095238095238,27,2375.0,22.0,1078.125,5.0,2025,Le Chambon-sur-Lignon,43
43061,1844.6601941747567,8,1844.6601941747567,8.0,,,2025,Chaspinhac,43
43077,3733.3333333333335,6,,,3733.3333333333335,6.0,2025,Costaros,43
43078,2171.428571428572,9,2171.428571428572,9.0,,,2025,Coubon,43
43080,977.5,26,1241.1764705882354,17.0,920.0,9.0,2025,Craponne-sur-Arzon,43
43084,2348.4848484848485,5,2348.4848484848485,5.0,,,2025,Cussac-sur-Loire,43
43087,1857.142857142857,7,2055.0,3.0,1857.142857142857,4.0,2025,Dunières,43
43089,1726.764705882353,20,1714.7058823529412,11.0,1967.032967032967,9.0,2025,Espaly-Saint-Marcel,43
43102,1597.2222222222222,5,1597.2222222222222,5.0,,,2025,Grazac,43
43110,1573.611111111111,9,1573.611111111111,9.0,,,2025,Lamothe,43
43112,1097.6363636363635,21,1191.4257869961755,14.0,1000.0,7.0,2025,Langeac,43
43113,1844.9197860962568,13,785.7142857142857,7.0,2414.9972064809645,6.0,2025,Lantriac,43
43114,2411.2,5,2411.2,5.0,,,2025,Lapte,43
43115,1551.715309779826,10,1551.715309779826,10.0,,,2025,Laussonne,43
43119,812.5,6,812.5,6.0,,,2025,Lavoûte-sur-Loire,43
43124,900.69341894061,8,923.1011235955056,5.0,625.0,3.0,2025,Loudes,43
43127,1690.6474820143883,5,1690.6474820143883,5.0,,,2025,Malvalette,43
43132,760.4166666666666,7,760.4166666666666,7.0,,,2025,Mazeyrat-d'Allier,43
43133,1611.111111111111,5,1545.2380952380952,3.0,2123.7373737373737,2.0,2025,Mercœur,43
43135,1097.560975609756,8,1097.560975609756,7.0,1568.6274509803925,1.0,2025,Le Monastier-sur-Gazeille,43
43137,2266.6666666666665,43,2437.5,27.0,2266.6666666666665,16.0,2025,Monistrol-sur-Loire,43
43140,2254.5454545454545,9,2160.833333333333,7.0,6308.322824716267,2.0,2025,Le Monteil,43
43141,1646.6165413533834,9,1758.7921416444337,8.0,1061.2244897959183,1.0,2025,Montfaucon-en-Velay,43
43148,1112.0689655172414,5,1112.0689655172414,5.0,,,2025,Paulhaguet,43
43151,987.1951219512196,5,987.1951219512196,5.0,,,2025,Pinols,43
43152,2369.0103334398636,6,1722.1476510067114,5.0,3015.873015873016,1.0,2025,Polignac,43
43153,2803.370786516854,9,3454.5454545454545,5.0,2750.0,4.0,2025,Pont-Salomon,43
43157,1782.0633561643835,184,2089.787722317843,26.0,1726.8662838392124,158.0,2025,Le Puy-en-Velay,43
43162,1254.8076923076922,38,1473.6842105263158,21.0,842.8571428571429,17.0,2025,Retournac,43
43163,1350.0,17,1615.3846153846157,13.0,1265.625,4.0,2025,Riotord,43
43171,1805.555555555556,5,1805.555555555556,5.0,,,2025,Saint-Bérain,43
43177,1253.2666327172512,8,1812.2222222222224,5.0,1164.5569620253164,3.0,2025,Saint-Didier-en-Velay,43
43184,2438.095238095238,7,2438.095238095238,5.0,1547.3856209150326,2.0,2025,Saint-Ferréol-d'Auroure,43
43185,1344.5340501792116,16,1527.7777777777778,15.0,771.3235294117648,1.0,2025,Sainte-Florine,43
43186,506.3492063492064,10,1418.2727140994057,4.0,425.5952380952381,6.0,2025,Saint-Front,43
43190,2226.881720430108,17,1971.698113207547,12.0,5384.615384615385,5.0,2025,Saint-Germain-Laprade,43
43192,1481.4814814814815,5,1481.4814814814815,5.0,,,2025,Saint-Haon,43
43200,2309.246031746032,8,1573.527397260274,3.0,2948.7179487179487,5.0,2025,Saint-Julien-Chapteuil,43
43203,2060.6060606060605,6,2060.6060606060605,6.0,,,2025,Saint-Julien-du-Pinet,43
43205,2130.4347826086955,19,2144.62915601023,16.0,1411.3636363636365,3.0,2025,Saint-Just-Malmont,43
43211,2328.754732203811,18,2410.5263157894738,15.0,754.6296296296297,3.0,2025,Saint-Maurice-de-Lignon,43
43212,1951.8181818181813,7,1951.8181818181813,7.0,,,2025,Saint-Pal-de-Chalencon,43
43213,2188.034188034188,8,2188.034188034188,8.0,,,2025,Saint-Pal-de-Mons,43
43216,1624.8621125869702,10,1920.4301075268816,9.0,1329.2941176470588,1.0,2025,Saint-Paulien,43
